state_name,state_id,year,file_id,speaker,party,type,quality,source
Delaware,DE,2008,DE2008,Minner_Ruth_Ann,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=DE&date=01/17/2008
Delaware,DE,2009,DE2009,Markell_Jack,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=DE&date=04/28/2009
Delaware,DE,2010,DE2010,Markell_Jack,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=DE&date=01/21/2010
Delaware,DE,2011,DE2011,Markell_Jack,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=DE&date=01/20/2011
Delaware,DE,2012,DE2012,Markell_Jack,democratic,sots,as prepared,https://web.archive.org/web/20121116102212/http://news.delaware.gov/2012/01/19/state-of-the-state-2012-transcript-delawares-time-to-lead/
Delaware,DE,2013,DE2013,Markell_Jack,democratic,sots,as prepared,https://www.governing.com/news/state/delaware-markell-2013-speech.html
Delaware,DE,2014,DE2014,Markell_Jack,democratic,sots,as prepared,https://web.archive.org/web/20160420231627/http://governor.delaware.gov/speeches/2014StateOfTheState/index.shtml
Delaware,DE,2015,DE2015,Markell_Jack,democratic,sots,as prepared,https://web.archive.org/web/20160321210301/https://governor.delaware.gov/docs/2015_SOTS_1-22-15-PRESS_FINAL.pdf
Delaware,DE,2016,DE2016,Markell_Jack,democratic,sots,as prepared,https://web.archive.org/web/20160420145516/http://governor.delaware.gov/speeches/2016StateOfTheState/index.shtml
Delaware,DE,2017,DE2017,Carney_John,democratic,sots,as prepared,https://news.delaware.gov/2017/03/30/governor-carney-delivers-address-to-joint-session-of-the-general-assembly/
Delaware,DE,2018,DE2018,Carney_John,democratic,sots,as prepared,https://medium.com/@JohnCarneyDE/governor-carneys-2018-state-of-the-state-address-e5ea7bb1e287
Delaware,DE,2019,DE2019,Carney_John,democratic,sots,as prepared,https://governor.delaware.gov/wp-content/uploads/sites/24/2019/01/State-of-the-State-01172019.pdf
Delaware,DE,2020,DE2020,Carney_John,democratic,sots,as prepared,https://governor.delaware.gov/wp-content/uploads/sites/24/2020/01/Governor-Carney-2020-State-of-the-State-Address-January-23-2020-Prepared-for-delivery-1.pdf
Florida,FL,1995,FL1995,Chiles_Lawton_M._Jr.,democratic,sots,as prepared,https://web.archive.org/web/20020218162802/http://www.state.fl.us/eog/state_of_state/sos_1995.html
Florida,FL,1996,FL1996,Chiles_Lawton_M._Jr.,democratic,sots,as prepared,https://web.archive.org/web/20010617042305/http://www.state.fl.us/eog/state_of_state/sos_1996.html
Florida,FL,1997,FL1997,Chiles_Lawton_M._Jr.,democratic,sots,as prepared,https://web.archive.org/web/20010418065041/http://www.state.fl.us/eog/govdocs/speeches/sos97.html
Florida,FL,1998,FL1998,Chiles_Lawton_M._Jr.,democratic,sots,as prepared,https://web.archive.org/web/20010606031943/http://www.state.fl.us/eog/state_of_state/sos_1998.html
Florida,FL,1999,FL1999,Bush_Jeb,republican,sots,as prepared,https://web.archive.org/web/20010621192832/http://www.myflorida.com/myflorida/government/news/speeches/3-2-99_soaddress.html
Florida,FL,2000,FL2000,Bush_Jeb,republican,sots,as prepared,https://web.archive.org/web/20010621193421/http://www.myflorida.com/myflorida/government/news/speeches/3-7-00_soaddress.html
Florida,FL,2001,FL2001,Bush_Jeb,republican,sots,as prepared,https://web.archive.org/web/20021106022600/http://www.myflorida.com/myflorida/government/mediacenter/news/speeches/state_of_state-01.doc
Florida,FL,2002,FL2002,Bush_Jeb,republican,sots,as prepared,http://stateofthestate.com/content.aspx?state=FL&date=01/22/2002
Florida,FL,2003,FL2003,Bush_Jeb,republican,sots,as prepared,http://stateofthestate.com/content.aspx?state=FL&date=03/04/2003
Florida,FL,2004,FL2004,Bush_Jeb,republican,sots,as prepared,https://web.archive.org/web/20050105095904/https://miami.com/mld/miamiherald/8087886.htm
Florida,FL,2005,FL2005,Bush_Jeb,republican,sots,as prepared,http://stateofthestate.com/content.aspx?state=FL&date=03/08/2005
Florida,FL,2006,FL2006,Bush_Jeb,republican,sots,as prepared,http://stateofthestate.com/content.aspx?state=FL&date=03/07/2006
Florida,FL,2007,FL2007,Crist_Charlie,republican,sots,as prepared,http://stateofthestate.com/content.aspx?state=FL&date=03/06/2007
Florida,FL,2008,FL2008,Crist_Charlie,republican,sots,as prepared,http://stateofthestate.com/content.aspx?state=FL&date=03/04/2008
Florida,FL,2009,FL2009,Crist_Charlie,republican,sots,as prepared,http://stateofthestate.com/content.aspx?state=FL&date=03/03/2009
Florida,FL,2010,FL2010,Crist_Charlie,republican,sots,as prepared,http://stateofthestate.com/content.aspx?state=FL&date=03/02/2010
Florida,FL,2011,FL2011,Scott_Rick,republican,sots,as prepared,http://stateofthestate.com/content.aspx?state=FL&date=03/08/2011
Florida,FL,2012,FL2012,Scott_Rick,republican,sots,as prepared,https://web.archive.org/web/20120130121917/http://stateline.org/live/details/speech?contentId=624069
Florida,FL,2013,FL2013,Scott_Rick,republican,sots,as prepared,https://web.archive.org/web/20130522161649/http://www.flgov.com/governor-rick-scott-putting-florida-families-first-march-5-2013-state-of-the-state-address/
Florida,FL,2014,FL2014,Scott_Rick,republican,sots,as prepared,https://web.archive.org/web/20140322071636/http://www.flgov.com/2014/03/04/gov-scott-lets-keep-working/
Florida,FL,2015,FL2015,Scott_Rick,republican,sots,as prepared,https://web.archive.org/web/20150307141622/http://www.flgov.com/2015/03/03/governor-rick-scotts-state-of-the-state-address-2/
Florida,FL,2016,FL2016,Scott_Rick,republican,sots,ocr,PDF
Florida,FL,2017,FL2017,Scott_Rick,republican,sots,as prepared,https://web.archive.org/web/20170318170555/http://www.flgov.com/2017/03/07/governor-rick-scotts-2017-state-of-the-state-address/
Florida,FL,2018,FL2018,Scott_Rick,republican,sots,as prepared,https://web.archive.org/web/20180211194201/https://www.flgov.com/2018/01/09/governor-rick-scotts-2018-state-of-the-state-address/
Florida,FL,2019,FL2019,DeSantis_Ron,republican,sots,as prepared,https://www.flgov.com/2019/03/05/governor-desantis-state-of-the-state-address/
Florida,FL,2020,FL2020,DeSantis_Ron,republican,sots,as prepared,https://www.flgov.com/2020/01/14/governor-ron-desantis-state-of-the-state-address/
Georgia,GA,1995,GA1995,Miller_Zell,democratic,,,
Georgia,GA,1996,GA1996,Miller_Zell,democratic,,,
Georgia,GA,1997,GA1997,Miller_Zell,democratic,sots,as prepared,https://web.archive.org/web/19980213143821/http://ganet.org/gov/govoff/pressrel/1997/97sos.htm
Georgia,GA,1998,GA1998,Miller_Zell,democratic,sots,as prepared,https://web.archive.org/web/19980213135206/http://ganet.org/gov/govoff/readpress.cgi?text=884885455_1_15_1998
Georgia,GA,1999,GA1999,Barnes_Roy,democratic,sots,as prepared,https://web.archive.org/web/20020703220917/http://www.gagovernor.org/governor/speech/press.cgi?prfile=PR.19990127.01
Georgia,GA,2000,GA2000,Barnes_Roy,democratic,sots,as prepared,https://web.archive.org/web/20010512042203/http://www.gagovernor.org/governor/speech/press.cgi?prfile=PR.20000203.01
Georgia,GA,2001,GA2001,Barnes_Roy,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=GA&date=02/09/2001
Georgia,GA,2002,GA2002,Barnes_Roy,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=GA&date=02/07/2002
Georgia,GA,2003,GA2003,Perdue_Sonny,republican,sots,as prepared,http://stateofthestate.com/content.aspx?state=GA&date=01/27/2003
Georgia,GA,2004,GA2004,Perdue_Sonny,republican,sots,as prepared,http://dlg.galileo.usg.edu/ggpd/docs/2004/ga/g600/_ps1/m42/2004/elec_p_btext.con/1.pdf
Georgia,GA,2005,GA2005,Perdue_Sonny,republican,sots,as prepared,http://dlg.galileo.usg.edu/ggpd/docs/2005/ga/g600/_ps1/m42/2005/elec_p_btext.con/1.pdf
Georgia,GA,2006,GA2006,Perdue_Sonny,republican,sots,as prepared,http://dlg.galileo.usg.edu/ggpd/docs/2006/ga/g600/_ps1/m42/2006/elec_p_btext.con/1.pdf
Georgia,GA,2007,GA2007,Perdue_Sonny,republican,sots,as prepared,http://dlg.galileo.usg.edu/ggpd/docs/2007/ga/g600/_ps1/m42/2007/elec_p_btext.con/1.pdf
Georgia,GA,2008,GA2008,Perdue_Sonny,republican,sots,as prepared,http://dlg.galileo.usg.edu/ggpd/docs/2008/ga/g600/_ps1/m42/2008/elec_p_btext.con/1.pdf
Georgia,GA,2009,GA2009,Perdue_Sonny,republican,sots,as prepared,http://dlg.galileo.usg.edu/ggpd/docs/2009/ga/g600/_ps1/m42/2009/elec_p_btext.con/1.pdf
Georgia,GA,2010,GA2010,Perdue_Sonny,republican,sots,as prepared,http://stateofthestate.com/content.aspx?state=GA&date=01/13/2010
Georgia,GA,2011,GA2011,Deal_Nathan,republican,sots,as prepared,http://dlg.galileo.usg.edu/ggpd/docs/2011/ga/g600/_ps1/m42/2011/elec_p_btext.con/1.pdf
Georgia,GA,2012,GA2012,Deal_Nathan,republican,sots,as prepared,http://dlg.galileo.usg.edu/ggpd/docs/2012/ga/g600/_ps1/m42/2012/elec_p_btext.con/1.pdf
Georgia,GA,2013,GA2013,Deal_Nathan,republican,sots,as prepared,http://dlg.galileo.usg.edu/ggpd/docs/2013/ga/g600/_ps1/m42/2013/elec_p_btext.con/1.pdf
Georgia,GA,2014,GA2014,Deal_Nathan,republican,sots,as prepared,http://dlg.galileo.usg.edu/ggpd/docs/2014/ga/g600/_ps1/m42/2014/elec_p_btext.con/1.pdf
Georgia,GA,2015,GA2015,Deal_Nathan,republican,sots,as prepared,https://www.governing.com/topics/politics/gov-georgia-nathan-deal-speech.html
Georgia,GA,2016,GA2016,Deal_Nathan,republican,sots,as prepared,https://web.archive.org/web/20160216060612/https://gov.georgia.gov/press-releases/2016-01-13/deal-%E2%80%98ocean-opportunity-lies-ahead-georgia%E2%80%99s-ship-state
Georgia,GA,2017,GA2017,Deal_Nathan,republican,sots,as prepared,https://web.archive.org/web/20170129004706/https://gov.georgia.gov/press-releases/2017-01-11/deal%E2%80%99s-state-state-address-georgia-will-%E2%80%98accentuate-positive-eliminate
Georgia,GA,2018,GA2018,Deal_Nathan,republican,sots,as prepared,https://web.archive.org/web/20190112022440/https://gov.georgia.gov/press-releases/2018-01-11/deal%E2%80%99s-state-state-address-%E2%80%98orchards-opportunity%E2%80%99
Georgia,GA,2019,GA2019,Kemp_Brian,republican,sots,as prepared,https://www.11alive.com/article/news/governor-brian-kemp-issues-first-state-of-the-state-address-read-full-transcript/85-7af10d01-6c5b-40cd-b991-2d11ac43d5ea
Georgia,GA,2020,GA2020,Kemp_Brian,republican,sots,as prepared,https://gov.georgia.gov/press-releases/2020-01-16/governor-brian-p-kemps-2020-state-state-address
Hawaii,HI,1995,HI1995,Cayetano_Benjamin_J.,republican,sots,as prepared,https://web.archive.org/web/19981205130318/http://planet-hawaii.com/%7Egov/sos95.html
Hawaii,HI,1996,HI1996,Cayetano_Benjamin_J.,republican,sots,as prepared,https://web.archive.org/web/19981202135451/http://planet-hawaii.com/%7Egov/sos96.htm
Hawaii,HI,1997,HI1997,Cayetano_Benjamin_J.,republican,sots,as prepared,https://web.archive.org/web/19980502210847/http://gov.state.hi.us/sos97.htm
Hawaii,HI,1998,HI1998,Cayetano_Benjamin_J.,republican,sots,as prepared,https://web.archive.org/web/20000831231325/http://gov.state.hi.us/stateofstate98.htm
Hawaii,HI,1999,HI1999,Cayetano_Benjamin_J.,democratic,sots,as prepared,https://web.archive.org/web/20000831231312/http://gov.state.hi.us/stateofstate99.htm
Hawaii,HI,2000,HI2000,Cayetano_Benjamin_J.,democratic,sots,as prepared,https://web.archive.org/web/20000529033032/http://gov.state.hi.us/gov_sos.htm
Hawaii,HI,2001,HI2001,Cayetano_Benjamin_J.,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=HI&date=01/22/2001
Hawaii,HI,2002,HI2002,Cayetano_Benjamin_J.,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=HI&date=01/22/2002
Hawaii,HI,2003,HI2003,Lingle_Linda,republican,sots,as prepared,http://stateofthestate.com/content.aspx?state=HI&date=01/22/2003
Hawaii,HI,2004,HI2004,Lingle_Linda,republican,sots,as prepared,http://stateofthestate.com/content.aspx?state=HI&date=01/27/2004
Hawaii,HI,2005,HI2005,Lingle_Linda,republican,sots,as prepared,http://stateofthestate.com/content.aspx?state=HI&date=01/24/2005
Hawaii,HI,2006,HI2006,Lingle_Linda,republican,sots,as prepared,http://stateofthestate.com/content.aspx?state=HI&date=01/24/2006
Hawaii,HI,2007,HI2007,Lingle_Linda,republican,sots,as prepared,http://stateofthestate.com/content.aspx?state=HI&date=01/22/2007
Hawaii,HI,2008,HI2008,Lingle_Linda,republican,sots,as prepared,http://stateofthestate.com/content.aspx?state=HI&date=01/22/2008
Hawaii,HI,2009,HI2009,Lingle_Linda,republican,sots,as prepared,http://stateofthestate.com/content.aspx?state=HI&date=01/26/2009
Hawaii,HI,2010,HI2010,Lingle_Linda,republican,sots,as prepared,http://stateofthestate.com/content.aspx?state=HI&date=01/25/2010
Hawaii,HI,2011,HI2011,Abercrombie_Neil,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=HI&date=01/24/2011
Hawaii,HI,2012,HI2012,Abercrombie_Neil,democratic,sots,as prepared,https://www.governing.com/news/state/Hawaii-2012-state-of-the-state-address.html
Hawaii,HI,2013,HI2013,Abercrombie_Neil,democratic,sots,as prepared,https://www.governing.com/news/state/hawaii-abercrombie-2013-speech.html
Hawaii,HI,2014,HI2014,Abercrombie_Neil,democratic,sots,as prepared,http://www.hawaiireporter.com/gov-neil-abercrombie-2014-state-of-the-state-address/
Hawaii,HI,2015,HI2015,Ige_David,democratic,sots,as prepared,https://governor.hawaii.gov/main/2015-state-of-the-state-address/
Hawaii,HI,2016,HI2016,Ige_David,democratic,sots,as prepared,https://governor.hawaii.gov/main/2016-state-of-the-state-address/
Hawaii,HI,2017,HI2017,Ige_David,democratic,sots,as prepared,https://governor.hawaii.gov/main/2017-state-of-the-state-address/
Hawaii,HI,2018,HI2018,Ige_David,democratic,sots,as prepared,https://governor.hawaii.gov/main/2018-state-of-the-state-address/
Hawaii,HI,2019,HI2019,Ige_David,democratic,sots,as prepared,https://governor.hawaii.gov/wp-content/uploads/2019/01/2019-State-of-the-State-Address-by-Governor-David-Ige.pdf
Hawaii,HI,2020,HI2020,Ige_David,democratic,sots,as prepared,https://governor.hawaii.gov/newsroom/latest-news/office-of-the-governor-state-of-the-state-address-full-text/
Iowa,IA,1995,IA1995,Branstad_Terry_E.,republican,,,
Iowa,IA,1996,IA1996,Branstad_Terry_E.,republican,sots,as prepared,https://web.archive.org/web/19961120003036/http://www.state.ia.us/government/governor/budget/message.html
Iowa,IA,1997,IA1997,Branstad_Terry_E.,republican,sots,as prepared,https://web.archive.org/web/19970711223705/http://www.state.ia.us/government/governor/98budget/sos.html
Iowa,IA,1998,IA1998,Branstad_Terry_E.,republican,sots,as prepared,https://web.archive.org/web/19980610034946/http://www.state.ia.us/government/dom/99budget/99sos.htm
Iowa,IA,1999,IA1999,Vilsack_Tom,democratic,inaug,as prepared,https://web.archive.org/web/19991018181724/http://www.state.ia.us/government/governor/vilsackinaugural.htm
Iowa,IA,2000,IA2000,Vilsack_Tom,democratic,sots,as prepared,https://web.archive.org/web/20000829074732/http://www.state.ia.us/governor/agenda/vilsackspeech.htm
Iowa,IA,2001,IA2001,Vilsack_Tom,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=IA&date=01/09/2001
Iowa,IA,2002,IA2002,Vilsack_Tom,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=IA&date=01/17/2002
Iowa,IA,2003,IA2003,Vilsack_Tom,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=IA&date=01/14/2003
Iowa,IA,2004,IA2004,Vilsack_Tom,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=IA&date=01/13/2004
Iowa,IA,2005,IA2005,Vilsack_Tom,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=IA&date=01/11/2005
Iowa,IA,2006,IA2006,Vilsack_Tom,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=IA&date=01/10/2006
Iowa,IA,2007,IA2007,Vilsack_Tom,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=IA&date=01/09/2007
Iowa,IA,2008,IA2008,Culver_Chet,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=IA&date=01/15/2008
Iowa,IA,2009,IA2009,Culver_Chet,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=IA&date=01/13/2009
Iowa,IA,2010,IA2010,Culver_Chet,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=IA&date=01/12/2010
Iowa,IA,2011,IA2011,Branstad_Terry_E.,republican,budg,as prepared,http://stateofthestate.com/content.aspx?state=IA&date=01/27/2011
Iowa,IA,2012,IA2012,Branstad_Terry_E.,republican,sots,as prepared,https://web.archive.org/web/20170324231552/https://governor.iowa.gov/2012/01/gov-terry-e-branstad-delivers-2012-condition-of-the-state-address-to-the-iowa-general
Iowa,IA,2013,IA2013,Branstad_Terry_E.,republican,sots,as prepared,https://www.governing.com/news/state/iowa-brandstad-2013-speech.html
Iowa,IA,2014,IA2014,Branstad_Terry_E.,republican,sots,as prepared,https://web.archive.org/web/20170324025422/https://governor.iowa.gov/2014/01/gov-branstad-delivers-2014-condition-of-the-state-iowa-is-working
Iowa,IA,2015,IA2015,Branstad_Terry_E.,republican,sots,as prepared,https://web.archive.org/web/20170325092342/https://governor.iowa.gov/2015/01/gov-branstad-delivers-2015-condition-of-the-state-%E2%80%9Ctogether-we-can%E2%80%9D
Iowa,IA,2016,IA2016,Branstad_Terry_E.,republican,sots,as prepared,https://web.archive.org/web/20170324044104/https://governor.iowa.gov/2016/01/gov-branstad-delivers-the-2016-condition-of-the-state-address-to-the-iowa-general-assembly
Iowa,IA,2017,IA2017,Branstad_Terry_E.,republican,sots,as prepared,https://web.archive.org/web/20170323194111/https://governor.iowa.gov/2017/01/gov-branstad-delivers-the-2017-condition-of-the-state-address-to-the-iowa-general-assembly
Iowa,IA,2018,IA2018,Reynolds_Kim,republican,sots,as prepared,https://governor.iowa.gov/2018/01/gov-reynolds-delivers-condition-of-the-state-address
Iowa,IA,2019,IA2019,Reynolds_Kim,republican,sots,as prepared,https://governor.iowa.gov/2019/01/gov-reynolds-to-deliver-condition-of-the-state-address
Iowa,IA,2020,IA2020,Reynolds_Kim,republican,sots,as prepared,https://governor.iowa.gov/press-release/gov-reynolds-delivers-condition-of-the-state
Idaho,ID,1995,ID1995,Batt_Philip_E.,republican,,,
Idaho,ID,1996,ID1996,Batt_Philip_E.,republican,sots,as prepared,https://web.archive.org/web/19970629140419/http://www.state.id.us/gov/pr/state.htm
